dataset_id,module,n_genes,n_samples,cronbach_alpha,table_type,module_a,module_b,mean_correlation,n_pairs,interpretation_boundary
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,ampk_mitochondria_repair,monocyte_macrophage,0.2686455334260594,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,ampk_mitochondria_repair,insulin_metabolism,0.0869035878010443,12.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,ampk_mitochondria_repair,nutrient_sensing,-0.1674538949816013,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,ampk_mitochondria_repair,stress_repair,0.1121685758742569,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,ampk_mitochondria_repair,dna_damage_repair,-0.1027804934770446,9.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,ampk_mitochondria_repair,autophagy_repair,-0.0334200137043935,12.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,ampk_mitochondria_repair,mitochondrial_stress,0.1288546306108261,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_salvage_core,0.0200828375531235,10.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_de_novo,-0.1806325600505916,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_inflammation,-0.330758009409711,2.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,nad_consumption_repair,0.2977491246859102,4.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,sirtuin_repair,0.1738267067684682,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_biogenesis,-0.5221002065029317,1.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,oxidative_stress_repair,-0.1687657827251849,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,nfkb_inflammation,-0.0155141268039865,8.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,monocyte_macrophage,0.0814126608570907,4.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,nutrient_sensing,-0.400182715578207,2.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,stress_repair,0.4380083630403587,2.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,mitochondrial_biogenesis,mitochondrial_stress,-0.1341138824434476,4.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,oxidative_stress_repair,sirtuin_repair,-0.2854981792211529,9.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,oxidative_stress_repair,oxidative_stress_repair,0.2451308954931921,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,oxidative_stress_repair,stress_repair,-0.264767276884881,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,nfkb_inflammation,sirtuin_repair,-0.0257602231061119,12.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,nfkb_inflammation,oxidative_stress_repair,-0.0407257550121323,12.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,nfkb_inflammation,nfkb_inflammation,-0.2560044425727691,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,nfkb_inflammation,nutrient_sensing,-0.0051203062018258,4.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,nfkb_inflammation,stress_repair,-0.0246895621403236,4.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,nad_salvage_core,-0.0120393954645323,15.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,nad_de_novo,-0.0882639977111992,9.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_inflammation,-0.638724005098176,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,nad_consumption_repair,0.0399750569655504,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,sirtuin_repair,0.2495641729684735,9.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,mitochondrial_biogenesis,0.2189991256956347,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,oxidative_stress_repair,-0.3135880117158851,9.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,nfkb_inflammation,-0.0534786599301435,12.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,innate_immune_inflammation,0.3745851462070163,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,monocyte_macrophage,0.2455743769880007,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,insulin_metabolism,0.1409323976321298,12.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,nutrient_sensing,-0.3011173648977782,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,stress_repair,0.2182285208325016,3.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,innate_immune_inflammation,mitochondrial_stress,0.1222247022808378,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,nad_salvage_core,0.0301205465684082,10.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,nad_de_novo,0.1628996328170449,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,nad_consumption_inflammation,-0.0460559287247015,2.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,nad_consumption_repair,-0.1595855709733127,4.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,sirtuin_repair,0.0226355918062667,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,oxidative_stress_repair,0.0814724411869291,6.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,nfkb_inflammation,-0.0317416636858978,8.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,monocyte_macrophage,0.0652197635224664,1.0,structural co-expression description; not a between-group significance test
GSE282850_muscle_cell_aicar_palmitate,,,,,module_pair_correlation,monocyte_macrophage,nutrient_sensing,-0.2868156174627508,2.0,structural co-expression description; not a between-group significance test
